age,income,dti,utilization,num_delinq,employment_years,default
52.0,38209.0,0.472,0.476,0,10.0,1
23.0,44659.0,0.134,0.104,1,5.2,1
43.0,42080.0,0.145,0.51,0,0.7,1
41.0,76476.0,0.471,0.425,0,3.0,1
61.0,71127.0,0.471,0.394,0,6.2,0
37.0,14605.0,0.11,0.126,1,5.9,0
38.0,61520.0,0.117,0.733,0,2.6,0
50.0,22645.0,0.308,0.142,0,6.1,1
24.0,45676.0,0.078,0.34,1,10.0,1
37.0,51324.0,0.418,0.61,0,3.5,1
35.0,45432.0,0.061,0.361,0,3.8,0
38.0,69592.0,0.449,0.255,0,3.3,1
50.0,77656.0,0.317,0.177,0,2.7,0
47.0,36801.0,0.242,0.511,1,8.3,1
31.0,36138.0,0.319,0.489,2,3.3,1
42.0,53211.0,0.145,0.419,0,7.2,0
58.0,25038.0,0.106,0.543,0,6.0,1
30.0,42681.0,0.346,0.388,0,5.9,1
42.0,106302.0,0.171,0.289,0,2.7,0
38.0,25511.0,0.26,0.357,0,3.3,1
39.0,45704.0,0.125,0.384,3,7.0,0
20.0,40290.0,0.276,0.445,0,12.2,1
57.0,147655.0,0.365,0.195,0,8.3,1
31.0,41401.0,0.267,0.728,1,13.2,1
52.0,42621.0,0.101,0.17,0,10.0,0
33.0,32358.0,0.148,0.186,1,5.0,1
32.0,54429.0,0.273,0.087,0,2.7,1
55.0,62012.0,0.263,0.553,1,3.4,0
52.0,34790.0,0.285,0.249,0,8.1,1
43.0,88819.0,0.189,0.666,0,3.6,1
49.0,62040.0,0.224,0.675,0,4.5,1
37.0,82946.0,0.218,0.42,1,7.2,0
40.0,45979.0,0.435,0.338,1,8.2,0
32.0,61181.0,0.148,0.415,0,1.2,0
51.0,48701.0,0.541,0.486,1,8.3,1
32.0,112290.0,0.227,0.387,0,0.8,1
58.0,57419.0,0.067,0.249,0,8.0,1
36.0,54414.0,0.039,0.589,0,1.9,1
40.0,43083.0,0.566,0.319,0,5.9,0
49.0,41857.0,0.664,0.382,0,0.9,1
40.0,61014.0,0.054,0.653,1,7.9,1
36.0,81617.0,0.074,0.776,0,3.1,1
40.0,38473.0,0.329,0.333,0,4.3,0
51.0,57716.0,0.18,0.385,1,6.3,0
32.0,59402.0,0.396,0.43,0,5.3,0
38.0,64808.0,0.623,0.61,1,5.1,1
40.0,23069.0,0.511,0.21,0,1.7,1
50.0,34120.0,0.407,0.333,0,5.4,1
39.0,27367.0,0.114,0.665,0,9.3,0
62.0,55075.0,0.073,0.495,1,8.8,1
38.0,34528.0,0.213,0.581,0,14.3,1
37.0,42272.0,0.466,0.275,0,9.4,1
38.0,29818.0,0.21,0.315,0,5.4,1
24.0,44284.0,0.209,0.266,0,4.3,0
28.0,30883.0,0.15,0.185,0,1.8,1
34.0,79138.0,0.366,0.256,1,11.2,1
54.0,68845.0,0.301,0.278,0,5.7,0
40.0,58403.0,0.451,0.707,0,6.6,0
34.0,46585.0,0.085,0.202,2,2.9,1
55.0,19558.0,0.472,0.543,0,3.4,1
59.0,43084.0,0.184,0.537,0,4.7,0
55.0,37022.0,0.367,0.479,0,7.9,0
30.0,61306.0,0.108,0.336,0,5.6,0
34.0,73855.0,0.376,0.346,0,3.1,1
62.0,63724.0,0.079,0.22,0,3.3,0
43.0,101877.0,0.233,0.156,1,2.2,1
37.0,40776.0,0.288,0.303,0,1.7,0
49.0,39939.0,0.205,0.077,1,3.1,0
52.0,91030.0,0.05,0.429,0,5.6,1
33.0,58871.0,0.463,0.45,0,7.1,1
43.0,47882.0,0.139,0.046,0,12.3,0
51.0,136388.0,0.297,0.672,0,4.6,0
26.0,72321.0,0.314,0.505,1,7.3,1
40.0,49253.0,0.334,0.39,0,5.1,1
27.0,38447.0,0.3,0.576,1,5.8,0
28.0,105162.0,0.217,0.58,0,5.4,0
33.0,60084.0,0.141,0.343,1,4.1,1
46.0,54845.0,0.478,0.342,2,8.4,1
36.0,75973.0,0.137,0.565,0,9.4,0
32.0,84124.0,0.209,0.051,0,5.2,0
41.0,71320.0,0.207,0.268,0,9.7,0
26.0,84287.0,0.201,0.492,1,9.9,1
45.0,67893.0,0.183,0.433,0,2.6,0
54.0,71499.0,0.238,0.377,0,8.4,0
39.0,37578.0,0.066,0.525,0,1.6,1
38.0,133944.0,0.369,0.686,1,9.4,0
44.0,29236.0,0.182,0.374,0,4.6,0
18.0,63240.0,0.241,0.491,0,1.9,1
46.0,27767.0,0.091,0.192,1,4.9,1
77.0,51582.0,0.118,0.606,1,5.6,1
39.0,40715.0,0.223,0.579,1,5.6,1
39.0,57981.0,0.035,0.746,1,6.9,0
49.0,64272.0,0.431,0.55,0,9.9,1
60.0,33585.0,0.441,0.457,0,7.0,1
52.0,53385.0,0.287,0.45,1,8.3,1
18.0,108753.0,0.384,0.372,0,1.8,1
47.0,28110.0,0.133,0.336,0,9.0,1
71.0,35347.0,0.124,0.657,1,4.5,1
47.0,83314.0,0.081,0.63,0,11.2,0
26.0,56318.0,0.07,0.305,1,10.1,1
43.0,58430.0,0.224,0.656,1,3.2,1
25.0,90323.0,0.162,0.64,0,1.2,0
55.0,36423.0,0.197,0.199,1,3.9,0
29.0,41787.0,0.22,0.037,1,4.4,0
41.0,39288.0,0.082,0.202,1,7.0,1
30.0,45520.0,0.33,0.23,2,3.2,1
33.0,105848.0,0.176,0.18,1,6.3,1
58.0,23143.0,0.127,0.479,1,6.9,1
41.0,29819.0,0.174,0.471,1,4.1,1
33.0,27369.0,0.317,0.36,0,4.4,0
26.0,109190.0,0.473,0.383,0,2.1,0
18.0,39847.0,0.278,0.79,0,3.5,1
25.0,46012.0,0.304,0.313,0,5.5,0
41.0,24166.0,0.062,0.745,0,9.1,0
52.0,47515.0,0.504,0.437,0,3.7,1
33.0,83555.0,0.342,0.338,0,7.4,0
59.0,61481.0,0.333,0.561,1,4.2,1
31.0,51332.0,0.153,0.393,0,2.6,1
37.0,24774.0,0.123,0.043,0,5.2,0
27.0,45983.0,0.213,0.217,0,7.5,1
52.0,58306.0,0.114,0.085,0,9.1,0
65.0,32994.0,0.193,0.259,0,10.1,0
19.0,75165.0,0.312,0.134,0,2.5,1
36.0,84333.0,0.035,0.182,1,5.4,1
55.0,41593.0,0.209,0.343,1,14.3,0
23.0,77879.0,0.088,0.652,0,7.7,1
47.0,51284.0,0.237,0.522,0,11.5,1
55.0,96141.0,0.099,0.288,1,13.2,0
41.0,149803.0,0.557,0.72,1,2.2,1
47.0,31356.0,0.011,0.035,0,1.2,1
61.0,79598.0,0.338,0.514,1,3.4,1
63.0,104035.0,0.305,0.805,1,4.0,1
39.0,33345.0,0.21,0.234,0,1.4,0
34.0,40637.0,0.217,0.177,1,11.7,1
29.0,40409.0,0.383,0.226,1,11.8,1
52.0,50696.0,0.324,0.217,0,6.0,0
24.0,45334.0,0.051,0.548,0,13.2,1
37.0,49063.0,0.193,0.659,0,3.9,1
41.0,82371.0,0.432,0.431,0,7.5,1
34.0,20996.0,0.309,0.232,0,6.3,1
43.0,33291.0,0.149,0.709,1,2.4,1
71.0,75733.0,0.296,0.735,0,9.3,1
39.0,71424.0,0.238,0.463,0,3.4,1
35.0,31912.0,0.054,0.155,0,2.9,1
52.0,71672.0,0.255,0.298,0,2.0,0
43.0,105181.0,0.129,0.291,1,18.7,0
57.0,52864.0,0.472,0.377,0,7.1,1
42.0,32729.0,0.424,0.422,2,3.6,0
37.0,83908.0,0.153,0.347,0,0.7,1
19.0,128223.0,0.054,0.145,0,3.5,1
21.0,34785.0,0.207,0.587,0,2.9,1
18.0,55250.0,0.194,0.025,2,4.7,0
45.0,93440.0,0.047,0.252,0,3.5,0
24.0,57393.0,0.261,0.455,1,11.6,1
55.0,22615.0,0.391,0.74,1,7.6,1
40.0,67623.0,0.243,0.777,1,7.0,1
37.0,33210.0,0.492,0.295,0,5.2,1
30.0,28700.0,0.391,0.313,0,6.4,0
47.0,22837.0,0.403,0.633,1,7.5,1
30.0,98243.0,0.25,0.575,0,1.9,1
28.0,35691.0,0.495,0.067,0,3.4,1
54.0,64002.0,0.285,0.411,0,4.7,0
44.0,72365.0,0.141,0.457,0,3.2,0
37.0,58742.0,0.149,0.133,1,1.5,1
48.0,62836.0,0.027,0.414,0,1.4,0
40.0,65547.0,0.365,0.479,3,8.5,0
45.0,58049.0,0.381,0.341,0,1.0,1
30.0,37046.0,0.434,0.379,0,10.5,0
65.0,35431.0,0.29,0.434,1,4.6,1
33.0,51406.0,0.173,0.233,0,6.9,0
59.0,50864.0,0.308,0.722,0,2.8,0
38.0,67148.0,0.317,0.264,0,7.9,1
50.0,93979.0,0.108,0.642,0,5.2,1
49.0,64341.0,0.208,0.166,0,2.3,0
54.0,36118.0,0.306,0.38,1,5.6,1
30.0,18204.0,0.592,0.456,0,9.8,1
53.0,36884.0,0.275,0.4,0,2.6,1
62.0,27660.0,0.217,0.199,0,3.6,0
37.0,37602.0,0.433,0.367,2,12.8,1
40.0,61153.0,0.63,0.521,0,4.7,1
34.0,56511.0,0.411,0.56,0,8.8,1
36.0,137185.0,0.286,0.156,0,9.5,0
61.0,68978.0,0.47,0.434,0,6.9,1
28.0,140728.0,0.388,0.421,0,4.1,1
29.0,77464.0,0.125,0.289,0,4.0,1
59.0,93233.0,0.168,0.416,0,4.6,0
47.0,45277.0,0.28,0.214,0,1.3,1
65.0,31658.0,0.096,0.097,0,7.2,0
35.0,43283.0,0.328,0.661,0,14.4,0
42.0,53856.0,0.333,0.813,0,6.9,1
32.0,39574.0,0.287,0.427,1,1.0,0
42.0,32841.0,0.337,0.749,0,6.7,1
19.0,66731.0,0.423,0.213,0,1.5,0
48.0,32771.0,0.213,0.365,0,8.1,0
44.0,25166.0,0.376,0.397,3,5.9,1
39.0,30914.0,0.145,0.223,0,2.9,0
35.0,48186.0,0.336,0.31,1,4.8,1
29.0,33009.0,0.295,0.537,1,1.9,1
49.0,48337.0,0.469,0.283,0,13.2,0
26.0,73147.0,0.244,0.276,1,5.9,1
46.0,72202.0,0.154,0.725,0,2.5,0
65.0,38933.0,0.093,0.217,0,5.3,1
58.0,28227.0,0.274,0.5,0,4.0,1
22.0,40627.0,0.42,0.649,0,3.8,1
34.0,75194.0,0.45,0.105,0,14.4,0
45.0,84508.0,0.092,0.423,0,2.8,1
39.0,64631.0,0.315,0.421,0,1.6,1
23.0,98787.0,0.514,0.62,0,1.4,0
45.0,128618.0,0.282,0.733,0,3.5,1
40.0,42548.0,0.313,0.421,0,14.4,0
63.0,113923.0,0.327,0.551,0,4.0,1
37.0,47559.0,0.262,0.183,0,5.4,0
54.0,90213.0,0.032,0.248,0,8.5,0
25.0,77210.0,0.506,0.259,0,4.8,0
28.0,20160.0,0.212,0.439,0,10.2,1
49.0,33419.0,0.147,0.673,1,4.1,1
53.0,29418.0,0.242,0.578,0,3.0,1
29.0,22225.0,0.181,0.563,0,11.2,0
40.0,84091.0,0.321,0.381,0,7.7,0
23.0,152419.0,0.271,0.348,0,11.4,1
38.0,47627.0,0.401,0.515,1,6.5,1
50.0,83040.0,0.418,0.109,0,3.3,1
35.0,113813.0,0.241,0.59,0,7.0,1
37.0,60124.0,0.183,0.581,0,8.1,0
26.0,53495.0,0.235,0.65,0,8.6,0
32.0,47914.0,0.249,0.257,2,6.9,1
61.0,70883.0,0.047,0.575,0,7.1,1
41.0,83897.0,0.043,0.189,0,11.8,0
28.0,68248.0,0.241,0.574,1,3.2,1
36.0,67086.0,0.125,0.121,1,3.2,1
21.0,52807.0,0.131,0.218,0,3.5,1
28.0,24429.0,0.555,0.382,0,3.4,1
56.0,84868.0,0.08,0.852,0,0.9,1
38.0,28501.0,0.238,0.826,0,5.6,1
63.0,73843.0,0.079,0.338,0,10.9,0
39.0,79053.0,0.462,0.545,0,9.8,1
40.0,30631.0,0.393,0.3,0,2.7,1
48.0,39979.0,0.224,0.618,0,3.3,1
18.0,156488.0,0.398,0.552,0,7.6,1
42.0,52066.0,0.115,0.818,0,9.4,0
39.0,29434.0,0.113,0.25,1,3.3,1
58.0,80857.0,0.424,0.296,0,3.3,1
52.0,36815.0,0.146,0.277,1,1.8,1
26.0,20738.0,0.005,0.315,1,10.7,1
55.0,70255.0,0.101,0.265,1,8.5,1
37.0,34259.0,0.085,0.544,0,4.0,1
29.0,63614.0,0.52,0.41,0,6.9,1
42.0,36086.0,0.414,0.318,0,5.7,1
38.0,77157.0,0.222,0.217,0,6.6,0
58.0,59382.0,0.184,0.308,0,4.4,1
44.0,14845.0,0.128,0.379,3,14.6,1
42.0,65579.0,0.18,0.592,1,7.5,0
51.0,46870.0,0.192,0.243,1,9.4,1
53.0,110014.0,0.134,0.715,0,4.7,1
49.0,66013.0,0.666,0.879,0,3.7,1
57.0,79069.0,0.217,0.455,1,4.6,0
47.0,37977.0,0.201,0.056,0,7.4,1
42.0,36496.0,0.25,0.417,0,6.4,1
55.0,53486.0,0.132,0.501,2,5.7,1
39.0,45238.0,0.353,0.03,1,9.3,0
40.0,105768.0,0.208,0.144,1,5.6,1
61.0,50178.0,0.157,0.124,1,3.2,0
59.0,29366.0,0.278,0.035,1,10.3,1
40.0,35818.0,0.057,0.581,0,9.1,1
35.0,87774.0,0.379,0.154,1,6.5,1
58.0,49830.0,0.493,0.073,3,13.1,1
50.0,48516.0,0.366,0.577,0,9.5,1
44.0,92051.0,0.177,0.263,0,5.7,1
36.0,34290.0,0.267,0.328,2,12.0,0
44.0,17719.0,0.192,0.408,0,12.1,1
40.0,35368.0,0.104,0.208,0,1.6,1
32.0,61148.0,0.584,0.746,1,9.7,1
42.0,47822.0,0.553,0.462,0,5.4,0
43.0,24829.0,0.408,0.435,1,4.6,1
35.0,90042.0,0.318,0.353,1,12.7,1
51.0,58791.0,0.444,0.346,0,8.2,1
55.0,65809.0,0.092,0.067,2,2.5,1
52.0,66823.0,0.241,0.145,0,5.0,0
37.0,28303.0,0.2,0.368,0,7.9,0
49.0,63035.0,0.452,0.267,1,5.7,1
41.0,85283.0,0.237,0.336,0,18.0,1
25.0,95813.0,0.142,0.236,0,3.7,0
48.0,77702.0,0.192,0.118,0,4.0,1
42.0,70022.0,0.522,0.308,0,2.6,1
71.0,22727.0,0.13,0.336,0,11.6,1
57.0,53773.0,0.1,0.299,1,8.1,0
49.0,33581.0,0.059,0.493,0,12.0,1
43.0,102856.0,0.465,0.418,0,3.7,1
42.0,95339.0,0.065,0.309,1,5.5,0
28.0,33683.0,0.293,0.592,0,6.2,1
19.0,52945.0,0.372,0.317,0,9.5,0
30.0,61344.0,0.198,0.701,0,1.1,1
39.0,84999.0,0.159,0.088,0,5.8,1
18.0,23440.0,0.119,0.774,0,14.1,0
33.0,17947.0,0.264,0.149,1,10.9,0
37.0,55220.0,0.254,0.348,1,16.4,1
37.0,15280.0,0.307,0.08,1,2.0,1
32.0,58647.0,0.234,0.082,0,8.8,0
36.0,72846.0,0.01,0.413,1,6.1,0
61.0,100513.0,0.285,0.769,1,4.4,0
48.0,39684.0,0.489,0.543,0,2.5,0
33.0,58723.0,0.046,0.11,0,7.2,1
39.0,75038.0,0.325,0.889,0,15.7,1
40.0,30096.0,0.118,0.132,0,6.9,1
31.0,85620.0,0.348,0.359,3,5.8,1
31.0,62142.0,0.08,0.64,1,5.9,1
52.0,40026.0,0.077,0.072,0,11.0,0
35.0,58145.0,0.454,0.289,0,3.4,0
27.0,50531.0,0.55,0.316,0,5.5,1
39.0,80020.0,0.218,0.269,0,7.8,1
41.0,45241.0,0.469,0.617,0,6.7,1
18.0,60691.0,0.259,0.378,0,2.3,1
40.0,39717.0,0.483,0.753,0,6.4,1
50.0,33897.0,0.327,0.327,1,5.5,1
45.0,59028.0,0.201,0.373,1,4.1,0
67.0,34600.0,0.054,0.415,0,8.6,1
55.0,80845.0,0.195,0.845,1,8.2,0
57.0,72847.0,0.141,0.687,0,11.9,0
74.0,36955.0,0.531,0.111,0,4.0,0
49.0,60288.0,0.399,0.23,0,3.9,1
42.0,36870.0,0.339,0.568,2,2.4,1
52.0,24291.0,0.343,0.454,0,1.7,1
33.0,40191.0,0.558,0.713,0,4.1,1
41.0,52830.0,0.126,0.355,2,3.7,1
32.0,70312.0,0.188,0.519,1,3.2,1
45.0,58381.0,0.186,0.222,1,5.7,0
32.0,85292.0,0.076,0.244,0,1.5,0
32.0,33171.0,0.147,0.475,0,9.3,1
45.0,44876.0,0.209,0.508,0,5.9,0
38.0,123276.0,0.187,0.31,0,4.2,0
18.0,20629.0,0.008,0.32,1,3.0,0
23.0,43218.0,0.334,0.474,1,1.4,0
26.0,31706.0,0.189,0.557,0,3.9,0
29.0,49134.0,0.315,0.283,0,2.8,1
45.0,43598.0,0.281,0.268,1,2.7,1
43.0,73209.0,0.019,0.387,0,5.2,1
53.0,61560.0,0.4,0.284,0,10.5,1
49.0,28203.0,0.283,0.438,0,3.6,0
53.0,40373.0,0.184,0.182,1,8.1,1
47.0,54173.0,0.268,0.249,0,7.6,1
43.0,78409.0,0.215,0.699,0,3.8,1
53.0,182860.0,0.333,0.678,1,3.0,0
51.0,76987.0,0.113,0.403,0,3.3,1
45.0,32655.0,0.336,0.601,0,9.3,0
55.0,51693.0,0.362,0.331,2,11.9,1
18.0,59307.0,0.415,0.558,0,6.4,1
37.0,41785.0,0.341,0.51,0,6.1,1
36.0,68537.0,0.085,0.671,0,6.2,0
54.0,17401.0,0.571,0.725,1,13.4,1
59.0,71437.0,0.024,0.285,0,2.4,0
23.0,42694.0,0.156,0.348,0,4.9,0
57.0,51285.0,0.644,0.274,1,13.0,0
26.0,112742.0,0.362,0.371,1,8.8,1
26.0,28832.0,0.296,0.222,0,4.5,0
37.0,62091.0,0.092,0.512,2,8.4,1
36.0,80576.0,0.476,0.056,0,8.5,0
21.0,58993.0,0.213,0.262,2,3.6,1
48.0,24171.0,0.433,0.659,1,8.4,1
48.0,106425.0,0.404,0.674,0,4.8,0
53.0,48743.0,0.324,0.313,1,5.5,1
35.0,41616.0,0.583,0.092,0,4.6,0
40.0,46386.0,0.374,0.556,0,8.3,0
40.0,44754.0,0.281,0.164,0,14.3,0
60.0,29879.0,0.268,0.199,0,9.0,1
18.0,58834.0,0.461,0.265,0,3.6,1
29.0,40190.0,0.346,0.595,0,5.2,0
40.0,75769.0,0.279,0.283,0,2.4,1
27.0,70179.0,0.319,0.49,0,5.0,1
37.0,122129.0,0.181,0.895,0,12.4,1
38.0,48736.0,0.363,0.078,0,8.8,0
32.0,36257.0,0.241,0.635,0,3.4,0
41.0,25981.0,0.293,0.381,2,3.9,1
48.0,162214.0,0.324,0.263,0,8.6,0
37.0,75437.0,0.322,0.063,1,3.3,1
35.0,38322.0,0.311,0.063,0,7.5,0
38.0,126320.0,0.453,0.28,0,2.3,1
40.0,106733.0,0.286,0.224,3,2.3,1
19.0,27567.0,0.197,0.151,0,4.6,1
46.0,37170.0,0.241,0.389,0,6.1,0
35.0,50708.0,0.186,0.402,0,2.7,0
55.0,31728.0,0.275,0.208,0,4.9,0
47.0,51622.0,0.181,0.192,1,3.9,0
54.0,77341.0,0.466,0.838,1,11.6,1
28.0,27265.0,0.025,0.51,0,3.1,0
36.0,62724.0,0.083,0.412,1,8.6,0
25.0,97173.0,0.274,0.626,2,4.3,1
32.0,66178.0,0.176,0.739,1,2.8,1
55.0,52166.0,0.275,0.276,0,9.1,0
58.0,38791.0,0.226,0.361,0,5.7,1
26.0,82078.0,0.104,0.173,0,10.3,0
35.0,30078.0,0.201,0.443,3,2.9,1
39.0,61169.0,0.172,0.289,1,7.2,1
47.0,54872.0,0.141,0.757,1,4.2,0
19.0,95112.0,0.195,0.725,0,1.3,0
21.0,40483.0,0.366,0.262,0,4.7,1
46.0,42240.0,0.138,0.117,0,10.5,0
18.0,29117.0,0.258,0.277,0,6.1,1
35.0,67416.0,0.201,0.6,0,7.3,0
42.0,43831.0,0.353,0.637,0,5.9,0
45.0,35206.0,0.312,0.087,1,3.1,0
38.0,36923.0,0.327,0.408,1,5.9,1
36.0,70866.0,0.295,0.169,0,4.1,1
50.0,31211.0,0.366,0.221,0,2.2,0
43.0,32628.0,0.366,0.279,0,4.6,0
32.0,84811.0,0.348,0.295,0,4.3,0
40.0,49858.0,0.47,0.143,0,8.3,0
45.0,87354.0,0.208,0.073,0,4.0,0
61.0,45266.0,0.405,0.145,0,4.4,1
49.0,54146.0,0.479,0.383,0,2.2,0
55.0,58580.0,0.148,0.317,2,8.9,1
33.0,108406.0,0.377,0.443,0,6.8,0
34.0,104082.0,0.075,0.524,0,8.7,0
37.0,96434.0,0.178,0.452,0,6.3,1
38.0,39561.0,0.37,0.656,1,3.2,1
28.0,33077.0,0.244,0.433,0,7.3,1
55.0,79253.0,0.425,0.194,0,3.0,0
51.0,107837.0,0.409,0.538,0,9.9,0
36.0,96898.0,0.206,0.035,0,6.3,0
48.0,54531.0,0.379,0.425,1,1.4,0
43.0,77956.0,0.533,0.739,0,9.0,1
49.0,78645.0,0.198,0.171,1,2.8,0
24.0,58365.0,0.245,0.494,1,7.6,1
38.0,59646.0,0.239,0.089,0,1.5,1
39.0,56903.0,0.392,0.367,0,9.5,1
47.0,36532.0,0.595,0.334,0,7.2,1
32.0,38445.0,0.303,0.079,1,2.6,0
18.0,38149.0,0.511,0.361,0,2.5,1
27.0,24352.0,0.292,0.618,1,2.7,1
39.0,58188.0,0.201,0.516,1,12.8,0
41.0,53088.0,0.103,0.391,0,5.8,1
60.0,79299.0,0.391,0.108,0,3.3,1
47.0,101759.0,0.402,0.125,0,5.2,0
41.0,105045.0,0.511,0.36,0,10.9,1
40.0,110110.0,0.295,0.71,0,4.6,0
53.0,37103.0,0.443,0.569,0,5.8,0
33.0,26477.0,0.173,0.725,0,4.0,1
38.0,86282.0,0.16,0.402,0,1.6,0
27.0,108128.0,0.125,0.396,0,5.5,0
57.0,117948.0,0.118,0.45,1,4.4,1
45.0,69044.0,0.342,0.18,1,6.1,0
32.0,19963.0,0.048,0.551,0,12.7,0
39.0,65043.0,0.258,0.838,0,6.9,1
46.0,71519.0,0.435,0.167,1,8.3,1
37.0,101320.0,0.352,0.24,0,7.0,0
34.0,110726.0,0.344,0.075,0,2.4,0
32.0,85376.0,0.124,0.126,0,3.1,0
44.0,40391.0,0.435,0.399,0,6.9,1
36.0,32385.0,0.133,0.185,1,1.5,0
35.0,70755.0,0.187,0.22,0,2.6,1
24.0,36453.0,0.33,0.801,0,5.9,1
41.0,113274.0,0.038,0.404,1,5.8,0
38.0,23103.0,0.182,0.755,0,1.3,1
36.0,71930.0,0.003,0.772,1,6.0,1
42.0,63562.0,0.27,0.311,1,3.1,1
49.0,48855.0,0.444,0.342,0,9.1,0
48.0,34113.0,0.518,0.58,0,3.3,1
47.0,19324.0,0.132,0.486,0,5.9,0
37.0,41535.0,0.204,0.611,0,4.7,0
33.0,41901.0,0.163,0.521,1,8.8,1
27.0,94454.0,0.238,0.477,0,3.0,0
33.0,36628.0,0.305,0.143,0,2.2,0
40.0,67940.0,0.153,0.328,1,5.0,1
31.0,28392.0,0.292,0.272,0,11.7,1
41.0,68880.0,0.029,0.505,0,14.0,0
28.0,17697.0,0.575,0.499,1,8.4,1
20.0,154453.0,0.129,0.316,2,9.2,1
50.0,50487.0,0.163,0.477,1,2.6,1
34.0,13397.0,0.582,0.178,0,1.7,1
30.0,37840.0,0.179,0.854,0,2.6,0
27.0,34967.0,0.152,0.736,0,4.1,1
45.0,39030.0,0.388,0.513,0,3.2,1
56.0,45147.0,0.405,0.427,0,7.3,1
35.0,38898.0,0.294,0.376,1,3.6,1
37.0,36019.0,0.305,0.136,0,1.2,0
53.0,30353.0,0.174,0.63,0,5.5,1
18.0,81707.0,0.231,0.649,0,12.2,1
64.0,98772.0,0.241,0.672,0,13.3,1
69.0,47701.0,0.428,0.522,0,7.0,0
18.0,53701.0,0.396,0.336,0,4.6,1
39.0,30848.0,0.062,0.745,1,7.6,1
31.0,56135.0,0.159,0.561,0,4.4,1
37.0,60778.0,0.203,0.319,0,6.6,1
35.0,48548.0,0.452,0.23,0,2.4,1
50.0,66041.0,0.388,0.536,0,2.8,1
39.0,63219.0,0.331,0.364,0,13.5,0
29.0,31982.0,0.192,0.131,0,5.5,0
38.0,98373.0,0.387,0.39,0,9.1,1
46.0,48834.0,0.262,0.65,0,5.1,1
26.0,125215.0,0.257,0.172,2,5.4,1
20.0,66850.0,0.319,0.476,2,10.5,1
64.0,145142.0,0.172,0.215,0,10.6,0
32.0,97503.0,0.214,0.509,1,8.6,1
38.0,60694.0,0.229,0.452,0,9.8,1
35.0,37739.0,0.218,0.324,1,6.0,1
47.0,38148.0,0.4,0.109,0,13.0,0
61.0,70722.0,0.14,0.235,0,5.9,0
47.0,58195.0,0.402,0.13,0,6.3,0
22.0,40356.0,0.635,0.485,0,4.9,0
23.0,82169.0,0.222,0.492,2,12.1,1
35.0,55237.0,0.101,0.289,0,4.2,0
37.0,82414.0,0.156,0.556,0,5.1,0
19.0,33265.0,0.306,0.311,0,7.2,1
50.0,89298.0,0.186,0.413,0,3.7,1
27.0,69598.0,0.139,0.05,0,9.7,0
58.0,98596.0,0.111,0.381,0,0.8,1
62.0,88319.0,0.583,0.182,1,2.7,1
37.0,51923.0,0.312,0.389,0,8.0,0
45.0,49877.0,0.473,0.605,0,3.1,1
25.0,132127.0,0.506,0.67,0,2.1,1
47.0,46850.0,0.116,0.306,1,5.0,0
34.0,78764.0,0.077,0.647,0,4.5,1
27.0,44771.0,0.338,0.495,0,9.1,1
37.0,21355.0,0.224,0.596,0,10.2,0
34.0,29329.0,0.181,0.552,1,3.9,0
36.0,66367.0,0.136,0.468,0,6.0,0
51.0,76923.0,0.305,0.492,1,5.2,1
31.0,66477.0,0.072,0.556,1,5.2,0
61.0,96084.0,0.294,0.585,0,2.9,1
24.0,65883.0,0.175,0.172,0,4.5,1
59.0,36768.0,0.347,0.105,1,5.1,0
28.0,72922.0,0.346,0.796,0,13.5,0
40.0,58971.0,0.176,0.073,2,2.6,1
34.0,40628.0,0.314,0.376,0,3.8,0
36.0,68615.0,0.29,0.501,0,6.1,1
50.0,56370.0,0.316,0.756,0,2.2,0
58.0,40035.0,0.441,0.628,0,4.9,1
54.0,49566.0,0.297,0.297,0,12.0,1
35.0,109840.0,0.19,0.572,1,2.6,1
42.0,108060.0,0.497,0.125,0,3.8,0
31.0,59520.0,0.34,0.627,1,3.4,1
28.0,55750.0,0.262,0.325,0,2.5,1
26.0,26462.0,0.279,0.492,0,4.6,1
35.0,127987.0,0.36,0.626,0,1.1,1
43.0,90960.0,0.309,0.883,0,3.1,1
18.0,78903.0,0.295,0.432,1,9.9,1
39.0,17372.0,0.198,0.188,0,2.8,1
58.0,55296.0,0.483,0.264,0,5.4,1
53.0,50840.0,0.26,0.582,1,8.5,1
33.0,76222.0,0.22,0.546,0,5.8,0
23.0,43238.0,0.331,0.291,0,3.9,1
46.0,48250.0,0.067,0.45,0,6.8,0
18.0,73844.0,0.265,0.212,2,5.6,1
53.0,36798.0,0.321,0.507,0,10.6,0
37.0,40659.0,0.084,0.732,1,7.8,1
62.0,59675.0,0.393,0.607,0,8.1,0
19.0,105793.0,0.284,0.427,0,5.6,1
51.0,81165.0,0.102,0.271,0,7.4,1
39.0,92754.0,0.106,0.057,0,18.2,0
36.0,55919.0,0.115,0.156,0,5.1,0
24.0,114409.0,0.423,0.644,0,5.9,1
47.0,22684.0,0.11,0.317,0,9.2,1
48.0,148913.0,0.328,0.506,0,6.7,0
61.0,158876.0,0.306,0.545,0,6.2,0
52.0,68071.0,0.127,0.141,0,5.4,0
33.0,82136.0,0.394,0.228,1,4.5,0
28.0,53157.0,0.229,0.522,0,7.7,0
24.0,48787.0,0.516,0.803,0,5.1,1
58.0,39917.0,0.274,0.081,0,6.8,1
31.0,52865.0,0.32,0.046,1,2.5,1
